500
1	36.062	7.0
2	98.736	74.29
3	66.889	9.776
4	19.156	80.607
5	54.456	81.983
6	38.344	47.286
7	86.42	15.494
8	14.377	63.065
9	23.276	87.957
10	92.456	67.415
11	16.916	69.616
12	19.883	98.01
13	39.241	36.251
14	21.009	69.648
15	25.515	8.032
16	59.668	33.201
17	45.632	43.904
18	95.685	22.793
19	24.631	7.599
20	87.051	20.298
21	50.691	43.623
22	18.851	93.32
23	79.785	92.374
24	95.364	6.628
25	65.754	70.265
26	81.837	19.013
27	86.457	23.727
28	46.242	96.243
29	77.588	95.124
30	45.969	94.569
31	5.506	14.057
32	71.243	97.631
33	99.86	24.735
34	33.941	50.309
35	98.06	60.423
36	51.509	91.093
37	87.377	2.804
38	0.571	41.307
39	25.392	21.493
40	18.614	25.508
41	78.102	80.084
42	31.644	80.739
43	55.391	32.97
44	16.699	55.005
45	69.846	72.417
46	6.165	75.881
47	49.284	70.26
48	39.477	23.954
49	23.937	93.3
50	39.133	48.653
51	26.804	0.887
52	7.677	61.745
53	86.017	63.219
54	41.1	17.997
55	64.408	66.43
56	22.699	82.994
57	99.215	40.938
58	58.371	85.206
59	1.6	22.027
60	0.067	42.82
61	98.375	25.241
62	77.025	55.443
63	64.128	80.148
64	1.722	34.116
65	13.322	86.597
66	15.08	30.407
67	94.153	1.02
68	39.156	81.238
69	23.701	75.587
70	31.771	69.747
71	20.995	77.901
72	58.534	49.738
73	84.029	67.955
74	87.302	57.362
75	38.4	84.785
76	10.31	69.539
77	65.295	16.127
78	96.232	69.946
79	11.824	52.997
80	25.808	53.148
81	53.788	22.433
82	62.927	13.675
83	8.785	27.468
84	22.872	32.901
85	57.529	38.052
86	89.643	81.132
87	65.169	26.006
88	33.403	12.694
89	58.957	59.054
90	95.666	21.261
91	24.412	74.014
92	75.795	21.376
93	35.981	43.501
94	29.205	38.416
95	52.003	41.382
96	13.702	33.457
97	71.826	69.275
98	53.023	34.697
99	81.131	70.973
100	62.061	87.168
101	13.257	17.426
102	4.853	47.328
103	68.488	14.49
104	99.904	88.779
105	55.529	55.252
106	33.999	47.096
107	51.533	14.156
108	78.089	21.488
109	17.203	33.47
110	54.37	78.052
111	13.395	12.971
112	75.67	5.212
113	80.652	39.565
114	37.684	51.654
115	68.181	49.233
116	59.285	19.64
117	90.544	76.927
118	12.408	39.757
119	45.053	80.229
120	44.489	21.679
121	29.2	4.919
122	25.187	87.244
123	73.545	48.017
124	86.436	24.047
125	7.697	6.762
126	39.646	22.293
127	95.131	15.851
128	6.857	66.156
129	22.076	11.165
130	52.407	98.587
131	82.401	26.1
132	21.676	88.751
133	66.961	75.263
134	22.604	74.809
135	10.421	48.607
136	81.712	50.631
137	25.256	14.225
138	57.161	56.494
139	21.743	71.323
140	38.433	0.925
141	55.965	30.291
142	7.438	20.988
143	50.953	47.964
144	27.154	9.124
145	92.033	29.912
146	6.87	21.732
147	85.356	80.391
148	98.5	72.653
149	24.715	46.541
150	79.054	9.155
151	65.577	61.207
152	6.771	50.324
153	97.964	53.972
154	24.844	98.555
155	0.853	59.796
156	91.73	45.298
157	46.364	79.321
158	57.854	8.302
159	66.812	40.814
160	64.723	31.938
161	24.36	81.509
162	79.889	8.869
163	38.471	27.253
164	24.94	90.671
165	71.2	23.226
166	88.188	51.195
167	38.162	91.004
168	4.759	27.273
169	49.325	67.364
170	59.216	69.634
